YEAR,MONTH,STATE,TMAX,TMIN,PRCP,PRICE
2006,8,TENNESSEE,0.7089699676503459,0.8590589014321607,-0.4758898406912182,-0.7333333333333334
2006,8,WISCONSIN,0.49588761296100425,0.6440399229584268,-0.5266281708106645,-0.8424242424242424
2006,9,ILLINOIS,0.366759498138001,0.4665258739388426,-0.5672998182776829,-0.796969696969697
2006,9,INDIANA,0.3280289062547339,0.46347315515700493,-0.4272806516436929,-0.7636363636363637
2006,9,IOWA,0.282058562580466,0.37168043195287365,-0.5058501010607102,-0.8363636363636363
2006,9,KANSAS,0.44430916453415714,0.4755937604534124,-0.7957292429277991,-0.7333333333333334
2006,9,KENTUCKY,0.39407372778530336,0.5308233674644361,0.09460715289537514,-0.7575757575757577
2006,9,MICHIGAN,0.23148788982923774,0.3601139979626892,-0.5730547768292698,-0.8454545454545455
2006,9,MINNESOTA,0.20928031649466294,0.3400865863063655,-0.5541982077353917,-0.8727272727272727
2006,9,MISSOURI,0.4189487061403264,0.4794905967404973,-0.6741404963845846,-0.7909090909090909
2006,9,NEBRASKA,0.3347244141424367,0.39621576069180664,-0.38179279862845417,-0.8212121212121213
2006,9,OHIO,0.3101200212092905,0.47026919770295605,-0.49914656816903324,-0.806060606060606
2006,9,OKLAHOMA,0.5597026355565323,0.49830862115867924,-0.8672971576521289,-0.3189393939393941
2006,9,SOUTH DAKOTA,0.19088808339232688,0.3044845424985205,-0.27870467360846585,-0.8454545454545455
2006,9,TENNESSEE,0.41311604448785044,0.5376861746073787,-0.3572177476077264,-0.7363636363636363
2006,9,WISCONSIN,0.22216994400859236,0.34880503872157287,-0.5356425425837321,-0.8333333333333334
2006,10,ILLINOIS,0.07317227562900197,0.14192055650472593,-0.5346067021091816,-0.6727272727272727
2006,10,INDIANA,0.06541041378716594,0.15979402678367507,-0.39866761967769904,-0.6484848484848484
2006,10,IOWA,-0.0006482665366644991,0.062170809907744706,-0.7993589687929062,-0.7303030303030302
2006,10,KANSAS,0.19537526164627383,0.23002184867558262,-0.7079650894697174,-0.6212121212121212
2006,10,KENTUCKY,0.16276628638752855,0.2328994800454781,-0.4003484832907732,-0.6696969696969698
2006,10,MICHIGAN,-0.0832950803915109,0.06219810361757164,-0.377301718266692,-0.7333333333333334
2006,10,MINNESOTA,-0.06019738865899549,-0.009402082527306815,-0.9373771540685645,-0.7606060606060606
2006,10,MISSOURI,0.1521533914826011,0.19904363341043302,-0.5580563687722688,-0.7000000000000001
2006,10,NEBRASKA,0.06757949078294134,0.10954290056798652,-0.8554302346330769,-0.703030303030303
2006,10,OHIO,0.04027665838802552,0.16580540920744535,-0.4148481318955116,-0.6909090909090909
2006,10,OKLAHOMA,0.2977807679991096,0.2956393908114067,-0.876803126232235,-0.3643939393939395
2006,10,SOUTH DAKOTA,-0.023005632570811896,-0.018401607550060962,-0.9564202023639924,-0.7484848484848484
2006,10,TENNESSEE,0.18821230225250463,0.22632468420394286,-0.599643055033082,-0.6757575757575758
2006,10,WISCONSIN,-0.10101764167444227,0.014095815614627916,-0.6383145151396167,-0.6757575757575758
2006,11,ILLINOIS,-0.12716739159736246,0.0032953218619898306,-0.5953304981588694,-0.5515151515151515
2006,11,INDIANA,-0.13675258351818348,0.019265034324188954,-0.5876711677201276,-0.5484848484848486
2006,11,IOWA,-0.2042471229244815,-0.1596593986096733,-0.7721811466174539,-0.6060606060606062
2006,11,KANSAS,-0.013404907471389227,-0.011671828551321685,-0.8377674706406469,-0.5121212121212122
2006,11,KENTUCKY,-0.009114741499804846,0.05899206057122369,-0.5743093119981275,-0.5121212121212122
2006,11,MICHIGAN,-0.25112953313867736,-0.04437375781128276,-0.6785187458810129,-0.6090909090909091
2006,11,MINNESOTA,-0.30401043910666403,-0.24399285331571915,-0.8480552801207297,-0.6575757575757576
2006,11,MISSOURI,-0.03975476894372565,0.022541872211731914,-0.5669007790236444,-0.5454545454545455
2006,11,NEBRASKA,-0.1342768169182466,-0.19365945083086555,-0.9598945789712185,-0.6272727272727273
2006,11,OHIO,-0.15184290419837126,0.0010222177928501108,-0.7118229264227984,-0.5818181818181819
2006,11,OKLAHOMA,0.07582095496618191,0.05130748861799296,-0.65090084128213,-0.3500000000000001
2006,11,SOUTH DAKOTA,-0.29074667631106277,-0.32735947221253175,-0.920426564556247,-0.6848484848484848
2006,11,TENNESSEE,0.015606309287490072,0.03063412088079419,-0.4909833105162966,-0.4696969696969697
2006,11,WISCONSIN,-0.2816486719137944,-0.10902548118981144,-0.7431167448782672,-0.603030303030303
2006,12,ILLINOIS,-0.3589592599785203,-0.20310237191304592,-0.5964999336918966,-0.5575757575757576
2006,12,INDIANA,-0.30961233365805607,-0.15397657534314732,-0.42225047297797025,-0.4878787878787879
2006,12,IOWA,-0.43799257528070096,-0.3292267382520849,-0.7522740955448082,-0.5484848484848486
2006,12,KANSAS,-0.26348669785047985,-0.19872986665336922,-0.7259062075975939,-0.4424242424242426
2006,12,KENTUCKY,-0.1529892461331519,-0.08670793278790413,-0.6095724193104517,-0.4787878787878789
2006,12,MICHIGAN,-0.4429596678102375,-0.1849134261421828,-0.6174977032693334,-0.5666666666666667
2006,12,MINNESOTA,-0.552017457215192,-0.3746092786293083,-0.7970077987185459,-0.6151515151515151
2006,12,MISSOURI,-0.26568604818186975,-0.16251496791685227,-0.6472456966854689,-0.5333333333333333
2006,12,NEBRASKA,-0.35356864951025624,-0.32684813206769553,-0.7263581746139116,-0.5727272727272728
2006,12,OHIO,-0.3020009829105514,-0.13997711782481753,-0.5472151601796618,-0.493939393939394
2006,12,OKLAHOMA,-0.1877599165841577,-0.12905557258707265,-0.5541604742191728,-0.33257575757575775
2006,12,SOUTH DAKOTA,-0.5204213997808396,-0.45383648758394557,-0.796128181165342,-0.6151515151515151
2006,12,TENNESSEE,-0.11418170562146523,-0.12529229676644216,-0.709475520454041,-0.4363636363636365
2006,12,WISCONSIN,-0.5268889332661892,-0.3272762227998557,-0.7800239334707904,-0.6000000000000001
2007,1,ILLINOIS,-0.49716688594359293,-0.3217684252808959,-0.6496102401055834,-0.5545454545454547
2007,1,INDIANA,-0.46480112020450115,-0.25203629494019103,-0.42843956608879386,-0.509090909090909
2007,1,IOWA,-0.6660629147693943,-0.5743082221505653,-0.8879073375681015,-0.5454545454545455
2007,1,KANSAS,-0.4739175690879203,-0.38661523850360063,-0.8645427046798363,-0.4424242424242426
2007,1,KENTUCKY,-0.28926773769950753,-0.1342003829819764,-0.4442633481939534,-0.5212121212121212
2007,1,MICHIGAN,-0.6076689027906608,-0.3854522088861372,-0.7223775936663683,-0.49696969696969695
2007,1,MINNESOTA,-0.7631706362111486,-0.6287430333964047,-0.918949050646268,-0.5757575757575758
2007,1,MISSOURI,-0.4375612579816354,-0.3240645590766455,-0.680637184457161,-0.5121212121212122
2007,1,NEBRASKA,-0.62034431416869,-0.5527535335494623,-0.8940501660318942,-0.5454545454545455
2007,1,OHIO,-0.46557231339981264,-0.22576006388266132,-0.4343576702971421,-0.5242424242424243
2007,1,OKLAHOMA,-0.40505756878218724,-0.26770613650085934,-0.7824860232610101,-0.3363636363636364
2007,1,SOUTH DAKOTA,-0.7635285858953569,-0.6594235837172238,-0.9443204777810839,-0.5878787878787879
2007,1,TENNESSEE,-0.2661683550049153,-0.1340401397148585,-0.5402854462071506,-0.493939393939394
2007,1,WISCONSIN,-0.6549936483326401,-0.5102472553499487,-0.8831652853410589,-0.5272727272727273
2007,2,ILLINOIS,-0.6928777049160765,-0.5708463453015435,-0.6998056440134666,-0.4242424242424243
2007,2,INDIANA,-0.7138188882430574,-0.6100716231836096,-0.6758549203946967,-0.3969696969696972
2007,2,IOWA,-0.8371503711820715,-0.7166168946467651,-0.7678181420727491,-0.4181818181818182
2007,2,KANSAS,-0.441056664854546,-0.3966809256048253,-0.8161784165050254,-0.27272727272727293
2007,2,KENTUCKY,-0.44330267288095104,-0.36190920480498556,-0.6202961793370412,-0.3151515151515152
2007,2,MICHIGAN,-0.7944616255602239,-0.6596747471399064,-0.8515818470538347,-0.4303030303030304
2007,2,MINNESOTA,-0.925831766656557,-0.8255859760613582,-0.8063236461432176,-0.4787878787878789
2007,2,MISSOURI,-0.48345637789435925,-0.40593754638097784,-0.6821303728598319,-0.406060606060606
2007,2,NEBRASKA,-0.6646169611361933,-0.5811028413015328,-0.8006911246068292,-0.4787878787878789
2007,2,OHIO,-0.7495152287565117,-0.6452842981143914,-0.6995709768444198,-0.3545454545454547
2007,2,OKLAHOMA,-0.23214681943892035,-0.22086461768778987,-0.8717497592393789,-0.3159090909090909
2007,2,SOUTH DAKOTA,-0.9030649117233057,-0.8009042811354028,-0.8477736733587747,-0.5000000000000001
2007,2,TENNESSEE,-0.3689396353055377,-0.3236310347990022,-0.6988981996334382,-0.3303030303030303
2007,2,WISCONSIN,-0.8714191333360243,-0.7650226919942474,-0.801524640471019,-0.4424242424242426
2007,3,ILLINOIS,-0.024538771511553592,0.05045024837942315,-0.611221928300666,-0.40000000000000013
2007,3,INDIANA,-0.02922338380264733,0.02764368647203562,-0.5711436783330113,-0.36363636363636376
2007,3,IOWA,-0.17890123440215666,-0.07566485136392154,-0.6527220871369417,-0.4545454545454546
2007,3,KANSAS,0.1492859836106719,0.18556250404737268,-0.5162104363338881,-0.33333333333333326
2007,3,KENTUCKY,0.18443901585717715,0.19660448915755158,-0.6661749065476303,-0.3030303030303032
2007,3,MICHIGAN,-0.2614516140601006,-0.19417045276040024,-0.6677603823945599,-0.44545454545454555
2007,3,MINNESOTA,-0.33102410037127494,-0.2084828456223338,-0.6658833055609454,-0.509090909090909
2007,3,MISSOURI,0.12045929232705899,0.16530664869217201,-0.6731163985759782,-0.3666666666666667
2007,3,NEBRASKA,-0.0401363497202214,-0.003090555206626905,-0.6144338783467158,-0.4727272727272729
2007,3,OHIO,-0.09423803259558039,-0.024287819904243772,-0.5419093944148246,-0.3727272727272728
2007,3,OKLAHOMA,0.2508497002563612,0.3205854858197879,-0.4021204615310664,-0.3212121212121213
2007,3,SOUTH DAKOTA,-0.27649646412116924,-0.1852103999912713,-0.6927708566332944,-0.49696969696969695
2007,3,TENNESSEE,0.22873755688050335,0.1807747784708773,-0.7127527588447446,-0.3151515151515152
2007,3,WISCONSIN,-0.29011592368996386,-0.2038854752898927,-0.7036725406206511,-0.4121212121212121
2007,4,ILLINOIS,0.05117964850741552,0.10497061762588436,-0.5665877877077184,-0.4121212121212121
2007,4,INDIANA,0.029362825512448176,0.0957219167973237,-0.4866510963996159,-0.39393939393939403
2007,4,IOWA,-0.025047850569896668,0.015830298831841033,-0.4380968895055454,-0.43939393939393945
2007,4,KANSAS,0.0993126693813764,0.1559295302919771,-0.5544600301459401,-0.38181818181818183
2007,4,KENTUCKY,0.16388193450723587,0.18920449058003708,-0.5364011089446187,-0.38181818181818183
2007,4,MICHIGAN,-0.12897769461650443,-0.046408922996354976,-0.5741496703668805,-0.4484848484848485
2007,4,MINNESOTA,-0.08194910884824891,-0.016291192215288,-0.7497405534420571,-0.5121212121212122
2007,4,MISSOURI,0.10910398154889278,0.14544987599203058,-0.5316064926166788,-0.38787878787878793
2007,4,NEBRASKA,0.03686387347494602,0.07039761859889365,-0.5077500127885898,-0.4606060606060607
2007,4,OHIO,-0.0021422982048634465,0.10368220100441661,-0.5243597604419322,-0.4121212121212121
2007,4,OKLAHOMA,0.20222150056608235,0.26022314584231304,-0.5674207957314823,-0.28409090909090917
2007,4,SOUTH DAKOTA,-0.09759792997512984,-0.04451842680026337,-0.6027796005939183,-0.49696969696969695
2007,4,TENNESSEE,0.17824632326401113,0.16018131319580844,-0.5166561664831382,-0.4818181818181819
2007,4,WISCONSIN,-0.10750200433225687,-0.01514998846124415,-0.6079643013513265,-0.5242424242424243
2007,5,ILLINOIS,0.47212105927169745,0.5292150548560904,-0.7286752947432624,-0.40000000000000013
2007,5,INDIANA,0.4720693269413304,0.48938851840487574,-0.78901645877324,-0.3606060606060606
2007,5,IOWA,0.40791897817846856,0.4851722552452483,-0.3781757434957337,-0.3969696969696972
2007,5,KANSAS,0.4122571616136578,0.6095776432130452,-0.029608333023763533,-0.38181818181818183
2007,5,KENTUCKY,0.5336341750062178,0.5422197601055231,-0.7108422279282713,-0.34545454545454546
2007,5,MICHIGAN,0.32815518595548765,0.3122367353505162,-0.7204541278103272,-0.40909090909090917
2007,5,MINNESOTA,0.3667359635209927,0.40704756117118207,-0.6412494479130479,-0.49090909090909085
2007,5,MISSOURI,0.4620094309716877,0.5991809913216438,-0.3683999193997468,-0.36969696969696964
2007,5,NEBRASKA,0.4161938247868483,0.5179226430293348,-0.1020683179835068,-0.40909090909090917
2007,5,OHIO,0.452045218171769,0.4546862106715306,-0.823466020340583,-0.384848484848485
2007,5,OKLAHOMA,0.4596891183492532,0.6484826486215349,-0.07298244768143292,-0.2719696969696972
2007,5,SOUTH DAKOTA,0.34172785631134706,0.4192726690694121,-0.6611887375532881,-0.4636363636363636
2007,5,TENNESSEE,0.542976183327411,0.4974712748364366,-0.7010013000712934,-0.27272727272727293
2007,5,WISCONSIN,0.3188989441597244,0.3543795537773711,-0.7189712382127824,-0.406060606060606
2007,6,ILLINOIS,0.5770009813360321,0.689504971835696,-0.49128540084719996,-0.36363636363636376
2007,6,INDIANA,0.5840289797329324,0.6681634542949505,-0.601557685341597,-0.3363636363636364
2007,6,IOWA,0.5329444016869395,0.6391500728804851,-0.5798206219092523,-0.4242424242424243
2007,6,KANSAS,0.544444163594635,0.7585320511209589,0.20758800971725266,-0.28787878787878785
2007,6,KENTUCKY,0.6534412531244443,0.7142530907497995,-0.5654705295918541,-0.29393939393939394
2007,6,MICHIGAN,0.5247960214245792,0.5361094391115516,-0.6636485024098768,-0.3303030303030303
2007,6,MINNESOTA,0.5182170170520627,0.6200396777153333,-0.6587611553125364,-0.49696969696969695
2007,6,MISSOURI,0.5779045534224686,0.7414459979521925,-0.32222013877206945,-0.3030303030303032
2007,6,NEBRASKA,0.553166031911757,0.6716849375886731,-0.7211950216725123,-0.36363636363636376
2007,6,OHIO,0.5878960951965942,0.6443444633343784,-0.6909425615254278,-0.35151515151515156
2007,6,OKLAHOMA,0.5869171014572817,0.8137878696778896,0.44801233100128757,-0.20606060606060606
2007,6,SOUTH DAKOTA,0.48206566895901826,0.6158604595409968,-0.5859605059062044,-0.43333333333333335
2007,6,TENNESSEE,0.6599928339926459,0.6755644301480039,-0.5566706892106608,-0.209090909090909
2007,6,WISCONSIN,0.4836661116333715,0.5657341284341552,-0.6132906597910766,-0.4636363636363636
2007,7,ILLINOIS,0.593428301337204,0.7062120518243993,-0.5804800342076369,-0.4606060606060607
2007,7,INDIANA,0.5755498628231116,0.6635110323059069,-0.6149622783464925,-0.4484848484848485
2007,7,IOWA,0.6167364795991516,0.7126446118309789,-0.5899548591410115,-0.4696969696969697
2007,7,KANSAS,0.669176294955537,0.86330908493385,-0.5483626974590234,-0.3666666666666667
2007,7,KENTUCKY,0.6457620100549158,0.7654070954532237,-0.5150566837702693,-0.3484848484848486
2007,7,MICHIGAN,0.5239306175371469,0.5668153634665328,-0.7660197201981171,-0.4424242424242426
2007,7,MINNESOTA,0.5993315218218983,0.6860875652566101,-0.7659258782344496,-0.5515151515151515
2007,7,MISSOURI,0.6455629851073316,0.7940244665290727,-0.7302292275825026,-0.37575757575757573
2007,7,NEBRASKA,0.6834761571940787,0.7963112873188233,-0.7660805203810134,-0.4303030303030304
2007,7,OHIO,0.5722907666705418,0.6622008298717316,-0.6640143780537475,-0.4575757575757575
2007,7,OKLAHOMA,0.7064450947402755,0.8792710598458084,-0.6512215153210266,-0.2560606060606061
2007,7,SOUTH DAKOTA,0.6199678843106927,0.7038256887232962,-0.9249973647862139,-0.4727272727272729
2007,7,TENNESSEE,0.647011579861606,0.7507159322872787,-0.40468251530905586,-0.060606060606060774
2007,7,WISCONSIN,0.5451802682175021,0.6266629029715459,-0.6125250405770413,-0.4575757575757575
2007,8,ILLINOIS,0.7073613263211479,0.8301243153751723,-0.4291567664753433,-0.509090909090909
2007,8,INDIANA,0.6969172905070394,0.7899518388554894,-0.4596144314674915,-0.4757575757575758
2007,8,IOWA,0.5909874531536802,0.7734289340050644,0.1409994873988596,-0.4787878787878789
2007,8,KANSAS,0.8027118326117909,0.9445891563577998,-0.7391754144109961,-0.4787878787878789
2007,8,KENTUCKY,0.8460596765058636,0.8866741493487295,-0.7942121616888597,-0.45151515151515165
2007,8,MICHIGAN,0.5264565855801108,0.6248302779089548,-0.35479757006859747,-0.4666666666666668
2007,8,MINNESOTA,0.4841915750923954,0.6625415064518353,0.03007747417392559,-0.5303030303030304
2007,8,MISSOURI,0.8043824795202826,0.899401702406616,-0.6203989687573367,-0.4696969696969697
2007,8,NEBRASKA,0.6735419773130237,0.8414597299099359,-0.008138225328217286,-0.4787878787878789
2007,8,OHIO,0.6718152940300907,0.7767633715331539,-0.29912152673459036,-0.4575757575757575
2007,8,OKLAHOMA,0.8379371011971416,0.9393948056762101,-0.6900709574812794,-0.26969696969696977
2007,8,SOUTH DAKOTA,0.5000997444007603,0.6820439216286779,-0.32523489449961573,-0.4878787878787879
2007,8,TENNESSEE,0.8455725699796658,0.8726976118012344,-0.910582242676421,-0.4757575757575758
2007,8,WISCONSIN,0.4918273862178114,0.6731966693795999,0.1468913752168488,-0.48484848484848486
2007,9,ILLINOIS,0.5645344719243334,0.5547512407775214,-0.8061584677906277,-0.493939393939394
2007,9,INDIANA,0.5485748104281031,0.5521045299477984,-0.6822811236602147,-0.4606060606060607
2007,9,IOWA,0.4417161109574864,0.44514076020115145,-0.6481008995738528,-0.4878787878787879
2007,9,KANSAS,0.5639680309386205,0.6210768080258643,-0.7017314652053579,-0.4242424242424243
2007,9,KENTUCKY,0.6289969895266837,0.6490783263924395,-0.7350752175341124,-0.4606060606060607
2007,9,MICHIGAN,0.3989564757671772,0.41491004010799054,-0.7689302183137834,-0.4424242424242426
2007,9,MINNESOTA,0.386579078918886,0.41801679626860866,-0.5404817685690051,-0.5151515151515151
2007,9,MISSOURI,0.5497248874476989,0.6170768242482888,-0.6100377504092761,-0.48484848484848486
2007,9,NEBRASKA,0.46298898741345706,0.46883538812731573,-0.67110879545422,-0.49090909090909085
2007,9,OHIO,0.5330279900538021,0.5324752776705575,-0.7287324127489465,-0.4545454545454546
2007,9,OKLAHOMA,0.5879229447367867,0.7105499282787795,-0.3642767263627772,-0.3189393939393941
2007,9,SOUTH DAKOTA,0.3710308054752324,0.3965629731922927,-0.7194119771820469,-0.4696969696969697
2007,9,TENNESSEE,0.6312821262167502,0.6327086966286143,-0.7469271665545583,-0.5151515151515151
2007,9,WISCONSIN,0.36684979562038855,0.42765230147068206,-0.6814026704126375,-0.4636363636363636
2007,10,ILLINOIS,0.28940414697575056,0.3506453797810113,-0.5822367693555068,-0.4636363636363636
2007,10,INDIANA,0.2919871744079412,0.3731045786946182,-0.5548967249616237,-0.4545454545454546
2007,10,IOWA,0.175305832097002,0.2777389752146487,-0.414351442239975,-0.4787878787878789
2007,10,KANSAS,0.29256241490245627,0.3279778278328694,-0.3418106784983911,-0.3969696969696972
2007,10,KENTUCKY,0.372248894467058,0.41967137494293355,-0.19994837569486135,-0.43939393939393945
2007,10,MICHIGAN,0.1613437601349147,0.28689243278874343,-0.6311997546554642,-0.5000000000000001
2007,10,MINNESOTA,0.09175322993534907,0.22964052061174128,-0.43638692814316193,-0.509090909090909
2007,10,MISSOURI,0.2926899642664871,0.3532771863818216,-0.5233860344138412,-0.4787878787878789
2007,10,NEBRASKA,0.22476951366405562,0.2560503303987874,-0.34016424948343993,-0.49696969696969695
2007,10,OHIO,0.28092335735973095,0.3850848279893142,-0.5891813627180247,-0.4696969696969697
2007,10,OKLAHOMA,0.370120598354578,0.4268284328217208,-0.4203142002736344,-0.3643939393939395
2007,10,SOUTH DAKOTA,0.10110354068022942,0.17354222390826818,-0.4208515304284163,-0.5303030303030304
2007,10,TENNESSEE,0.37476725262286104,0.3908336393753088,-0.38442213859524,-0.37575757575757573
2007,10,WISCONSIN,0.13002815407360457,0.2742072568887991,-0.56937680859604,-0.5909090909090909
2007,11,ILLINOIS,-0.1603518616653673,-0.08174978869545751,-0.7929677551770659,-0.3969696969696972
2007,11,INDIANA,-0.16732111023195462,-0.0609066370684616,-0.6505424143552258,-0.35151515151515156
2007,11,IOWA,-0.2567790142827895,-0.21594981449107106,-0.9700497352399293,-0.42727272727272725
2007,11,KANSAS,-0.019963009785078367,-0.08385889741450099,-0.979980306519026,-0.3666666666666667
2007,11,KENTUCKY,-0.021508192676246596,0.014876090961188596,-0.6110858761752433,-0.33333333333333326
2007,11,MICHIGAN,-0.33380216110292593,-0.15221911841624922,-0.7992803561715103,-0.44545454545454555
2007,11,MINNESOTA,-0.38056827321523534,-0.2593218709285373,-0.9862461614388547,-0.49696969696969695
2007,11,MISSOURI,-0.04681323554375583,-0.0417291975705668,-0.8672261927916357,-0.39393939393939403
2007,11,NEBRASKA,-0.15715145620933535,-0.2121109111970416,-0.9919901147173016,-0.4424242424242426
2007,11,OHIO,-0.18884033381519894,-0.04418857492480154,-0.6188750317613682,-0.4181818181818182
2007,11,OKLAHOMA,0.10088446847625243,0.05292989804468198,-0.9341592103115699,-0.3500000000000001
2007,11,SOUTH DAKOTA,-0.3156587053107446,-0.29122907173619905,-0.9983009690255789,-0.4787878787878789
2007,11,TENNESSEE,0.013414075437602091,0.001012158356389195,-0.4707999687741541,-0.2787878787878788
2007,11,WISCONSIN,-0.3613346098505369,-0.21819111826170087,-0.9690296474846566,-0.45151515151515165
2007,12,ILLINOIS,-0.5079180831991772,-0.311129074777578,-0.5332607587805325,-0.3363636363636364
2007,12,INDIANA,-0.45556473626847804,-0.23570688293741895,-0.38757013369382265,-0.2333333333333334
2007,12,IOWA,-0.7288701592370752,-0.566477230256943,-0.6919828578457301,-0.33333333333333326
2007,12,KANSAS,-0.45555834552902863,-0.349314080306931,-0.6507004326983328,-0.26060606060606073
2007,12,KENTUCKY,-0.21583515669873377,-0.061918978088336955,-0.0819238604385224,-0.23636363636363655
2007,12,MICHIGAN,-0.619197419316547,-0.3743070618784112,-0.6811768191646388,-0.31212121212121224
2007,12,MINNESOTA,-0.841009301607368,-0.7090726745898196,-0.868933301793962,-0.4242424242424243
2007,12,MISSOURI,-0.40398771673828904,-0.2689551676214722,-0.5442686545763737,-0.27575757575757587
2007,12,NEBRASKA,-0.655865024941161,-0.5508584162591876,-0.7260119231902034,-0.3090909090909093
2007,12,OHIO,-0.4730980259646035,-0.2367147585096475,-0.46993773990749566,-0.3030303030303032
2007,12,OKLAHOMA,-0.28937111826412526,-0.23607719387440315,-0.7228565730942587,-0.33257575757575775
2007,12,SOUTH DAKOTA,-0.8149047059542451,-0.7157719988007576,-0.8835265184811331,-0.406060606060606
2007,12,TENNESSEE,-0.13678075768610343,-0.029284061383191444,-0.4128759436744248,-0.22424242424242435
2007,12,WISCONSIN,-0.7346635379731227,-0.5902220632506164,-0.6309569095967364,-0.26969696969696977
2008,1,ILLINOIS,-0.5344564648594978,-0.4645097290489017,-0.7279786573479481,-0.290909090909091
2008,1,INDIANA,-0.5240163152351404,-0.4242793014968528,-0.6020477918347724,-0.18484848484848482
2008,1,IOWA,-0.7828765844099352,-0.7068140205693838,-0.9021231824685672,-0.26363636363636367
2008,1,KANSAS,-0.42503610828611194,-0.41935270614158454,-0.9139271970943621,-0.14242424242424256
2008,1,KENTUCKY,-0.37926894545823137,-0.2713491497789742,-0.5916000749846957,-0.2515151515151517
2008,1,MICHIGAN,-0.6283803864624351,-0.4314562313436604,-0.5507694451280185,-0.2333333333333334
2008,1,MINNESOTA,-0.9029237804942536,-0.830675930775637,-0.9597134874543686,-0.31212121212121224
2008,1,MISSOURI,-0.41426436878616213,-0.38925300950395825,-0.8174718370653039,-0.2393939393939395
2008,1,NEBRASKA,-0.6808316416584803,-0.6408434063287193,-0.9611250600182268,-0.25454545454545463
2008,1,OHIO,-0.5184852818080098,-0.3835341385973571,-0.6880577443462793,-0.24242424242424243
2008,1,OKLAHOMA,-0.27207092021526286,-0.28398083192592993,-0.8144238976304827,-0.3363636363636364
2008,1,SOUTH DAKOTA,-0.8741080866508417,-0.8501646914854012,-0.9723697282501507,-0.26666666666666683
2008,1,TENNESSEE,-0.3348954713459674,-0.248007507227884,-0.5592718364948845,-0.175757575757576
2008,1,WISCONSIN,-0.7890505785338804,-0.6859794298258836,-0.7741806805144589,-0.3212121212121213
2008,2,ILLINOIS,-0.6028847750535596,-0.4460124900640063,-0.45410879768344725,-0.07878787878787885
2008,2,INDIANA,-0.5388013268302411,-0.3801205510240203,-0.36916527592920123,-0.051515151515151736
2008,2,IOWA,-0.7787557768322241,-0.7059249274377847,-0.7480244429574381,-0.10303030303030325
2008,2,KANSAS,-0.4407619286414674,-0.38000007143382103,-0.6430757022334739,0.0060606060606061
2008,2,KENTUCKY,-0.3030697002243436,-0.15576043943132467,-0.35119558510716775,-0.06969696969696981
2008,2,MICHIGAN,-0.7064082289581958,-0.5832284078438844,-0.5622106530677256,-0.051515151515151736
2008,2,MINNESOTA,-0.8567714331459328,-0.7914619311591744,-0.9490500658258374,-0.18181818181818188
2008,2,MISSOURI,-0.4608782835183419,-0.3483308711759447,-0.42679908348527307,-0.10000000000000009
2008,2,NEBRASKA,-0.6328566985731872,-0.5794833457729495,-0.8995077149488218,-0.1212121212121211
2008,2,OHIO,-0.5554332579663904,-0.40564513994108703,-0.3859004328789135,-0.054545454545454675
2008,2,OKLAHOMA,-0.22202823574807629,-0.23205368518783062,-0.6313634785419521,-0.3159090909090909
2008,2,SOUTH DAKOTA,-0.8477157555335368,-0.8197050553855987,-0.9598131764309964,-0.1212121212121211
2008,2,TENNESSEE,-0.2092040647643173,-0.14761117956408834,-0.5663743824653791,-0.0060606060606061
2008,2,WISCONSIN,-0.80514053410796,-0.7555980446286337,-0.6886829390577303,-0.13636363636363646
2008,3,ILLINOIS,-0.2637876690042403,-0.15370824159991942,-0.4827693995145337,-0.045454545454545414
2008,3,INDIANA,-0.27182548752366686,-0.13767915278203824,-0.19947130084868692,0.036363636363636154
2008,3,IOWA,-0.4037944670721032,-0.31275311731241084,-0.8506861057269732,-0.06969696969696981
2008,3,KANSAS,-0.10588260818487127,-0.11209892176313443,-0.6521123034798848,0.07272727272727253
2008,3,KENTUCKY,-0.05846719684532253,0.006023395955555871,-0.12499032408227384,-0.003030303030303161
2008,3,MICHIGAN,-0.47757847857421265,-0.3711840409007299,-0.8103620455088175,-0.00909090909090926
2008,3,MINNESOTA,-0.534341076130296,-0.4352458387685198,-0.8609863390462724,-0.08484848484848517
2008,3,MISSOURI,-0.10861176421097685,-0.08845111575327777,-0.19515837992180218,-0.033333333333333215
2008,3,NEBRASKA,-0.2410070617801281,-0.26717523522034636,-0.8447523801248182,-0.09393939393939399
2008,3,OHIO,-0.3233753127262456,-0.1725661153159642,-0.20829414716277417,-0.0181818181818183
2008,3,OKLAHOMA,0.05703921369690368,0.033380867761928085,-0.1549583980012036,-0.3212121212121213
2008,3,SOUTH DAKOTA,-0.5052684422924344,-0.41209303964154526,-0.8349696672328493,-0.0060606060606061
2008,3,TENNESSEE,0.0013961983666087585,0.027417550678772468,-0.27395526925606184,0.07575757575757547
2008,3,WISCONSIN,-0.5062770758035748,-0.42015719345412567,-0.8223258218926462,-0.03939393939393954
2008,4,ILLINOIS,0.06260018488535213,0.1586281005498045,-0.47126803847377396,0.09393939393939399
2008,4,INDIANA,0.10968921667143505,0.16324254259134124,-0.5799994901104768,0.1969696969696968
2008,4,IOWA,-0.0656737270450043,0.021964748627786745,-0.2882463665476588,0.042424242424242475
2008,4,KANSAS,0.08305629670715575,0.13598247166674082,-0.5168051881342657,0.1909090909090907
